"Studio_Units","One_Bedroom_Units","Two_Bedroom_Units","Three_Bedroom_Units","Four_Bedroom_Units","Five_Bedroom_Units","Six_Bedroom_Units","Total_Units","Start Year","Latitude","Longitude"
0,2,1,0,0,0,0,10,2019,40.684389,-73.927466
45,92,94,46,0,0,0,277,2019,40.817142,-73.927957
39,80,48,6,0,0,0,173,2019,40.602296,-73.752541
0,25,5,2,0,0,0,32,2019,40.827139,-73.890913
67,196,47,22,0,0,0,443,2019,40.738823,-73.960598
35,85,71,33,0,0,0,224,2019,40.603358,-73.753866
47,64,23,17,0,0,0,151,2019,40.823204,-73.894731
0,0,3,0,0,0,0,10,2019,40.617918,-73.969296
0,3,0,0,0,0,0,10,2019,40.677607,-73.949087
57,19,19,0,0,0,0,95,2019,40.825945,-73.909852
1,9,2,5,0,0,0,17,2019,40.723448,-73.97738
18,42,23,0,0,0,0,302,2019,40.734469,-73.960023
23,31,48,6,0,0,0,108,2019,40.73434,-73.960005
0,3,0,0,0,0,0,10,2019,40.687518,-73.823612
0,8,2,0,0,0,0,10,2019,40.729512,-73.981
1,10,0,0,0,0,0,11,2019,40.728708,-73.980405
19,32,13,14,0,0,0,78,2019,40.662439,-73.911796
20,36,19,20,0,0,0,96,2019,40.662013,-73.910697
112,36,0,0,0,0,0,148,2019,40.828457,-73.906973
55,67,34,17,0,0,0,174,2019,40.6602,-73.909276
0,2,1,0,0,0,0,8,2019,40.820766,-73.913779
7,19,20,7,0,0,0,53,2019,40.85869,-73.891129
0,50,56,25,2,0,0,133,2019,40.827716,-73.856386
0,81,0,0,0,0,0,81,2019,40.64952,-74.008573
0,6,6,0,0,0,0,39,2019,40.713096,-73.785998
0,7,4,0,0,0,0,35,2019,40.633506,-73.941908
4,11,13,7,0,0,0,35,2019,40.666421,-73.953403
2,6,4,3,0,0,0,15,2019,40.674191,-73.967753
0,4,7,2,0,0,0,13,2019,40.674232,-73.967616
0,3,7,3,0,0,0,13,2019,40.674257,-73.967522
0,6,0,0,0,0,0,18,2019,40.698157,-73.932561
0,6,3,0,0,0,0,28,2019,40.609078,-73.970575
0,1,1,0,0,0,0,6,2019,40.659854,-73.895883
0,1,5,0,0,0,0,6,2019,40.6965,-73.973501
0,1,6,0,0,0,0,7,2019,40.690974,-73.954774
1,4,0,0,0,0,0,5,2019,40.677746,-73.951376
5,8,2,0,0,0,0,78,2019,40.720791,-73.992485
0,0,3,0,0,0,0,9,2019,40.677791,-73.89323
0,1,2,0,0,0,0,10,2019,40.697705,-73.928851
0,0,9,0,0,0,0,9,2019,40.811095,-73.943049
0,4,3,0,0,0,0,7,2019,40.81174,-73.942579
0,3,4,0,0,0,0,7,2019,40.811779,-73.94255
0,0,3,0,0,0,0,3,2019,40.811899,-73.94246
5,1,12,11,0,0,0,29,2019,40.812676,-73.94337
2,2,4,0,0,0,0,26,2019,40.673325,-73.961646
0,12,12,23,0,0,0,47,2019,40.845367,-73.934787
1,0,4,0,0,0,0,14,2019,40.61681,-73.96169
0,7,0,0,0,0,0,23,2019,40.715665,-73.951889
11,12,11,3,0,0,0,37,2019,40.810409,-73.949628
0,2,1,0,0,0,0,10,2019,40.767566,-73.912018
36,67,31,7,0,0,0,467,2019,40.652415,-73.954227
63,26,7,0,0,0,0,96,2019,40.852509,-73.903527
5,3,0,0,0,0,0,8,2019,40.638756,-74.019579
48,28,0,0,0,0,0,76,2019,40.639017,-74.020307
12,74,1,0,0,0,0,87,2019,40.645629,-74.020515
8,13,11,0,0,0,0,104,2019,40.804623,-73.953725
0,5,5,0,0,0,0,31,2019,40.698636,-73.929351
0,2,1,1,0,0,0,4,2019,40.826672,-73.879669
0,0,3,0,0,0,0,10,2019,40.690168,-73.951515
0,4,4,0,0,0,0,24,2019,40.701774,-73.926419
4,4,9,1,0,0,0,56,2019,40.875904,-73.88491
8,15,7,0,0,0,0,113,2019,40.730295,-73.982194
0,6,3,0,0,0,0,28,2019,40.685671,-73.954359
1,1,1,0,3,0,0,32,2019,40.675337,-73.881543
0,1,1,0,0,0,0,6,2019,40.692943,-73.944171
0,3,0,0,0,0,0,8,2019,40.694508,-73.921815
0,8,2,0,0,0,0,31,2019,40.710887,-73.79068
1,47,7,1,0,0,0,56,2019,40.827849,-73.88689
0,32,13,14,0,0,0,59,2019,40.826623,-73.888103
0,30,30,90,44,0,0,194,2019,40.793032,-73.971097
0,1,2,0,0,0,0,7,2019,40.761241,-73.864973
0,2,1,0,0,0,0,10,2019,40.649724,-73.950856
2,0,0,0,0,0,0,5,2019,40.684297,-73.912928
0,2,2,0,0,0,0,13,2019,40.58048,-73.96449
2,0,0,0,0,0,0,6,2019,40.694158,-73.923795
0,3,3,0,0,0,0,17,2019,40.657723,-73.952313
2,2,4,0,0,0,0,25,2019,40.664596,-73.952298
0,2,2,0,0,0,0,12,2019,40.826302,-73.890911
82,0,25,0,0,0,0,107,2019,40.825487,-73.910106
0,3,0,0,0,0,0,8,2019,40.698677,-73.940069
47,0,1,0,0,0,0,48,2019,40.635732,-74.134153
0,2,3,0,0,0,0,15,2019,40.714886,-73.783139
4,89,37,2,0,0,0,132,2019,40.711453,-73.995661
1,120,29,0,0,0,0,150,2019,40.711461,-73.995581
0,89,39,11,0,0,0,139,2019,40.71147,-73.995502
0,86,37,11,0,0,0,134,2019,40.711349,-73.996674
1,84,23,0,0,0,0,108,2019,40.711371,-73.996429
6,80,36,12,0,0,0,134,2019,40.711396,-73.996187
2,89,38,11,0,0,0,140,2019,40.711511,-73.995066
1,120,29,0,0,0,0,150,2019,40.711516,-73.995001
6,92,25,0,0,0,0,123,2019,40.711522,-73.994936
7,87,12,0,0,0,0,106,2019,40.711538,-73.99477
1,118,17,1,0,0,0,137,2019,40.711549,-73.994665
3,73,50,11,0,0,0,137,2019,40.711557,-73.994561
18,0,0,0,0,0,0,18,2019,40.739463,-73.995886
15,33,41,8,0,0,0,360,2019,40.737152,-73.974246
17,29,24,7,0,0,0,360,2019,40.737259,-73.97416
0,0,9,0,0,0,0,20,2019,40.737369,-73.974077
17,37,37,7,0,0,0,365,2019,40.737655,-73.973867
4,13,19,12,0,0,0,366,2019,40.737742,-73.973799
0,2,0,0,0,0,0,6,2019,40.75774,-73.863554
0,5,4,0,0,0,0,28,2019,40.687832,-73.951073
0,1,2,0,0,0,0,3,2019,40.824377,-73.898852
2,1,0,0,0,0,0,17,2019,40.824325,-73.898852
0,1,2,0,0,0,0,8,2019,40.687535,-73.919508
8,61,86,38,9,0,0,306,2019,40.786192,-73.942543
52,18,24,12,5,0,0,147,2019,40.786718,-73.941138
8,56,93,34,8,0,0,308,2019,40.786305,-73.94246
31,47,45,61,0,0,0,272,2019,40.797287,-73.948916
0,52,109,43,0,0,0,272,2019,40.797152,-73.949013
0,0,0,0,9,7,0,56,2019,40.796457,-73.947439
0,44,0,0,0,0,0,64,2019,40.799673,-73.940863
0,2,149,73,6,0,0,341,2019,40.801915,-73.939229
1,5,7,0,0,0,0,42,2019,40.712318,-73.905796
0,6,9,1,0,0,0,16,2019,40.821307,-73.93933
0,3,5,5,0,0,0,13,2019,40.825021,-73.940306
4,0,9,0,0,0,0,13,2019,40.837711,-73.938498
5,0,10,1,0,0,0,16,2019,40.840085,-73.936743
0,3,2,0,0,0,0,16,2019,40.866225,-73.866329
0,1,2,0,0,0,0,18,2019,40.651591,-73.946757
0,1,2,0,0,0,0,3,2019,40.65155,-73.946753
0,1,2,0,0,0,0,3,2019,40.651465,-73.946743
13,19,13,0,0,0,0,45,2019,40.72013,-73.979361
4,4,9,0,0,0,0,55,2019,40.70776,-73.941551
0,0,3,0,0,0,0,7,2019,40.698506,-73.956915
0,57,49,0,0,0,0,106,2019,40.816237,-73.939288
6,37,48,17,0,0,0,108,2019,40.816102,-73.937658
0,6,7,0,0,0,0,41,2019,40.673819,-73.908147
0,8,0,1,0,0,0,27,2019,40.846276,-73.892067
0,0,1,0,0,0,0,1,2019,40.659473,-73.949302
0,3,0,1,0,0,0,11,2019,40.659467,-73.949353
8,21,9,2,0,0,0,164,2019,40.849361,-73.910872
0,0,2,1,0,0,0,8,2019,40.690782,-73.943542
0,2,0,0,0,0,0,14,2019,40.767224,-73.929657
0,3,0,0,0,0,0,7,2019,40.716171,-73.962321
8,9,16,3,0,0,0,120,2019,40.881728,-73.898845
0,8,21,12,0,0,0,41,2019,40.764583,-73.985733
0,3,0,0,0,0,0,8,2019,40.635819,-73.945044
0,3,0,0,0,0,0,8,2019,40.635783,-73.94504
0,3,0,0,0,0,0,9,2019,40.711141,-73.958732
0,1,1,0,0,0,0,6,2019,40.878719,-73.861643
0,0,12,0,0,0,0,12,2019,40.806661,-73.917143
2,0,14,0,0,0,0,16,2019,40.806419,-73.916547
0,0,9,0,0,0,0,9,2019,40.817461,-73.902974
0,4,3,0,0,0,0,7,2019,40.831928,-73.902581
2,9,19,0,0,0,0,30,2019,40.824941,-73.896857
0,5,11,0,0,0,0,16,2019,40.815636,-73.900401
0,5,0,1,0,0,0,20,2019,40.808558,-73.941368
1,2,0,0,0,0,0,10,2019,40.830843,-73.88948
0,3,3,0,0,0,0,20,2019,40.580805,-73.96535
0,18,21,14,1,0,0,54,2019,40.762574,-73.990687
6,30,7,0,0,0,0,43,2019,40.870539,-73.894306
0,2,1,0,0,0,0,8,2019,40.812494,-73.953243
1,1,3,0,0,0,0,24,2019,40.703201,-73.947387
0,3,0,0,0,0,0,8,2019,40.633326,-73.944801
0,3,0,0,0,0,0,8,2019,40.633291,-73.944797
0,2,1,0,0,0,0,8,2019,40.699465,-73.929855
0,8,0,1,0,0,0,29,2019,40.719448,-73.989542
0,1,2,0,0,0,0,10,2019,40.744253,-73.912175
0,1,2,0,0,0,0,10,2019,40.642459,-73.945777
0,1,2,0,0,0,0,10,2019,40.64242,-73.945773
12,15,23,2,0,0,0,52,2019,40.846983,-73.9165
0,1,0,0,0,0,0,9,2019,40.727462,-73.951618
0,0,1,0,0,0,0,1,2019,40.727489,-73.951531
0,1,2,0,0,0,0,8,2019,40.818742,-73.915997
0,3,0,0,0,0,0,10,2019,40.711067,-73.945537
0,7,9,0,0,0,0,53,2019,40.7025,-73.924853
59,20,1,0,0,0,0,80,2019,40.895956,-73.873778
0,2,1,0,0,0,0,7,2019,40.63503,-74.004183
1,2,3,0,0,0,0,17,2019,40.713099,-73.785994
0,1,1,1,0,0,0,8,2019,40.648854,-73.951112
0,1,2,0,0,0,0,10,2019,40.648854,-73.951098
0,3,3,0,0,0,0,18,2019,40.709873,-73.939536
0,2,1,0,0,0,0,15,2019,40.697496,-73.937304
0,0,0,1,0,0,0,1,2019,40.69653,-73.924543
0,1,3,0,0,0,0,15,2019,40.696492,-73.924582
0,6,3,0,0,0,0,27,2019,40.580261,-73.83565
0,2,2,0,0,0,0,12,2019,40.797819,-73.937166
0,6,3,0,0,0,0,27,2019,40.58024,-73.835733
31,20,28,0,0,0,0,80,2019,40.810326,-73.904325
0,1,2,0,0,0,0,7,2019,40.693398,-73.933691
0,1,2,0,0,0,0,8,2019,40.69975,-73.929577
0,1,2,0,0,0,0,8,2019,40.699786,-73.929545
68,21,19,0,0,0,0,108,2019,40.873849,-73.886085
0,0,3,0,0,0,0,10,2019,40.709669,-73.790864
0,1,1,0,0,0,0,6,2019,40.771493,-73.89707
0,2,16,6,0,0,0,24,2019,40.800206,-73.941296
0,6,26,5,5,0,0,42,2019,40.799819,-73.940372
0,2,1,6,0,0,0,9,2019,40.800889,-73.94097
0,0,1,3,0,0,0,4,2019,40.800848,-73.940873
0,0,24,0,0,0,0,24,2019,40.800282,-73.939559
0,5,12,12,0,0,0,29,2019,40.799658,-73.93806
1,1,4,11,4,0,0,21,2019,40.802612,-73.939203
0,14,15,1,1,0,0,31,2019,40.802667,-73.938679
0,14,19,0,12,0,0,45,2019,40.800356,-73.939739
0,3,0,0,0,0,0,7,2019,40.676777,-73.904307
0,3,0,0,0,0,0,8,2019,40.689758,-73.908929
0,3,0,0,0,0,0,8,2019,40.816423,-73.944251
0,0,3,0,0,0,0,10,2019,40.692817,-73.938762
0,1,1,0,0,0,0,6,2019,40.633622,-73.942916
0,1,1,0,0,0,0,6,2019,40.633586,-73.942913
2,2,3,0,0,0,0,21,2019,40.651629,-73.959035
0,0,3,0,0,0,0,8,2019,40.707543,-73.944945
1,4,3,0,0,0,0,25,2019,40.708025,-73.943722
0,16,2,0,0,0,0,58,2019,40.818352,-73.941464
1,1,2,0,0,0,0,12,2019,40.829383,-73.912121
0,4,0,0,0,0,0,13,2019,40.772316,-73.90673
0,3,0,0,0,0,0,7,2019,40.689803,-73.925816
0,4,11,4,1,0,0,20,2019,40.828448,-73.948993
1,6,3,0,0,0,0,31,2019,40.65253,-73.952036
1,5,2,0,0,0,0,25,2019,40.646063,-73.951986
39,155,150,64,18,0,0,426,2019,40.790368,-73.93951
39,155,130,38,14,0,0,376,2019,40.792277,-73.936532
39,155,135,48,19,0,0,396,2019,40.790999,-73.939047
38,156,135,48,19,0,0,396,2019,40.791649,-73.93857
90,49,54,7,0,0,0,200,2019,40.717176,-73.808203
0,5,10,0,0,0,0,15,2019,40.823634,-73.890453
0,5,11,0,0,0,0,16,2019,40.823713,-73.89046
1,4,5,5,0,0,0,15,2019,40.823298,-73.937879
0,0,4,9,0,0,0,13,2019,40.823386,-73.937814
2,6,4,4,0,0,0,16,2019,40.823809,-73.93751
1,0,9,0,0,0,0,10,2019,40.823855,-73.937474
1,0,4,4,0,0,0,9,2019,40.824001,-73.937369
0,8,8,0,0,0,0,16,2019,40.81547,-73.947283
0,1,14,5,0,0,0,20,2019,40.813645,-73.941866
0,6,0,4,0,0,0,10,2019,40.813724,-73.94205
0,2,8,0,0,0,0,10,2019,40.813749,-73.942115
0,6,4,0,0,0,0,10,2019,40.817396,-73.940779
0,6,4,0,0,0,0,10,2019,40.817424,-73.940847
0,6,4,0,0,0,0,10,2019,40.817586,-73.941234
0,1,9,0,0,0,0,10,2019,40.824407,-73.93777
1,1,8,0,0,0,0,10,2019,40.824424,-73.93781
1,1,8,0,0,0,0,10,2019,40.82444,-73.937849
2,10,0,6,0,0,0,18,2019,40.824523,-73.938044
0,0,18,0,0,0,0,18,2019,40.822492,-73.938462
0,18,40,5,0,0,0,63,2019,40.601734,-73.749014
12,30,7,0,0,0,0,49,2019,40.879075,-73.872396
0,0,11,5,5,0,0,21,2019,40.861794,-73.907027
0,1,10,5,5,0,0,21,2019,40.861915,-73.906919
3,17,4,0,0,0,0,24,2019,40.702042,-73.890599
1,19,4,0,0,0,0,24,2019,40.701989,-73.890577
5,15,4,0,0,0,0,24,2019,40.70194,-73.890555
0,0,29,0,0,0,0,29,2019,40.711683,-73.961224
0,13,11,0,0,0,0,24,2019,40.709877,-73.955324
6,1,5,6,0,0,0,18,2019,40.709331,-73.953831
0,0,16,0,0,0,0,43,2019,40.828165,-73.949199
88,190,0,0,0,0,0,278,2019,40.762505,-73.985936
0,157,11,0,0,0,0,168,2019,40.787883,-73.971143
4,7,0,0,0,0,0,35,2019,40.68313,-73.94388
0,4,3,0,0,0,0,21,2019,40.693268,-73.922231
38,61,60,24,0,0,0,183,2019,40.814593,-73.891324
92,122,100,47,0,0,0,361,2019,40.796931,-73.945507
42,28,138,0,0,0,0,208,2019,40.800872,-73.934866
0,0,0,64,0,0,28,92,2019,40.801081,-73.934718
42,74,46,46,0,0,0,208,2019,40.801859,-73.937148
28,28,0,92,0,0,0,148,2019,40.80151,-73.936596
12,57,21,28,0,0,0,118,2019,40.657971,-73.901754
2,0,3,0,0,0,0,5,2019,40.681009,-73.951183
2,6,8,0,0,0,0,16,2019,40.678212,-73.944965
2,6,8,0,0,0,0,16,2019,40.678209,-73.944908
0,3,6,0,0,0,0,9,2019,40.687754,-73.954773
1,3,2,0,0,0,0,6,2019,40.682959,-73.953842
0,4,0,0,0,0,0,4,2019,40.68011,-73.954136
1,5,0,0,0,0,0,6,2019,40.657414,-73.909543
1,3,0,0,0,0,0,4,2019,40.658734,-73.908921
1,1,2,0,0,0,0,4,2019,40.656455,-73.908337
0,0,3,3,0,0,0,6,2019,40.687878,-73.962273
1,2,3,1,0,0,0,7,2019,40.683142,-73.966811
0,1,3,0,0,0,0,4,2019,40.68056,-73.941063
0,0,4,0,0,0,0,4,2019,40.68039,-73.942721
0,0,1,3,0,0,0,4,2019,40.680906,-73.954658
8,14,9,5,0,0,0,36,2019,40.67876,-73.919439
0,5,3,0,0,0,0,8,2019,40.686664,-73.946632
0,8,7,0,0,0,0,15,2019,40.687085,-73.943126
0,3,3,3,0,0,0,9,2019,40.687252,-73.961061
0,2,0,1,0,0,0,3,2019,40.688947,-73.94633
0,4,2,0,0,0,0,6,2019,40.689196,-73.944325
0,4,0,0,0,0,0,4,2019,40.689347,-73.94302
0,2,0,1,0,0,0,3,2019,40.68936,-73.942897
0,4,0,0,0,0,0,4,2019,40.689508,-73.941466
0,2,0,1,0,0,0,3,2019,40.689609,-73.940741
0,4,0,0,0,0,0,4,2019,40.681897,-73.949123
0,7,4,0,0,0,0,11,2019,40.682092,-73.94745
0,0,0,8,0,0,0,8,2019,40.682105,-73.947324
0,2,0,1,0,0,0,3,2019,40.682428,-73.944501
0,4,0,0,0,0,0,4,2019,40.681555,-73.951936
0,0,1,14,0,0,0,15,2019,40.67968,-73.950264
1,3,0,0,0,0,0,4,2019,40.659127,-73.912893
1,5,0,0,0,0,0,6,2019,40.661607,-73.911581
0,0,0,6,0,0,0,6,2019,40.659334,-73.911
0,2,2,0,2,0,0,6,2019,40.68298,-73.952605
0,0,3,0,0,0,0,3,2019,40.683057,-73.952064
0,0,1,3,0,0,0,4,2019,40.68309,-73.951794
0,0,1,3,0,0,0,4,2019,40.683095,-73.95174
0,0,1,3,0,0,0,4,2019,40.683147,-73.951304
0,0,3,6,0,0,0,9,2019,40.684014,-73.943612
0,3,3,0,0,0,0,6,2019,40.684396,-73.940439
0,0,8,0,0,0,0,8,2019,40.692002,-73.958877
1,3,0,0,0,0,0,4,2019,40.659,-73.915819
0,0,13,7,0,0,0,20,2019,40.688548,-73.943295
0,4,0,0,0,0,0,4,2019,40.681503,-73.945897
0,0,3,0,0,0,0,3,2019,40.68196,-73.941919
0,0,8,0,0,0,0,8,2019,40.681378,-73.946989
0,0,8,0,0,0,0,8,2019,40.684824,-73.949756
0,2,0,1,0,0,0,3,2019,40.688943,-73.947935
0,0,4,0,0,0,0,4,2019,40.685624,-73.947256
5,3,0,4,0,0,0,12,2019,40.680801,-73.945641
0,0,0,6,0,0,0,6,2019,40.659166,-73.910189
2,8,2,0,0,0,0,12,2019,40.659368,-73.908928
0,3,9,0,0,0,0,12,2019,40.683432,-73.950196
1,0,4,3,0,0,0,8,2019,40.683045,-73.950121
0,0,7,0,0,0,0,7,2019,40.682987,-73.95011
0,1,7,0,0,0,0,8,2019,40.676012,-73.960945
0,0,3,0,0,0,0,3,2019,40.683204,-73.957292
0,6,0,0,0,0,0,6,2019,40.683235,-73.957029
0,0,2,4,0,0,0,6,2019,40.660209,-73.913994
0,1,2,0,0,0,0,3,2019,40.657627,-73.907665
0,1,2,0,0,0,0,3,2019,40.657564,-73.907651
0,1,2,0,0,0,0,3,2019,40.657374,-73.9076
0,2,2,0,0,0,0,4,2019,40.660715,-73.915269
0,4,0,4,0,0,0,8,2019,40.691512,-73.954575
0,0,1,2,0,0,0,3,2019,40.694435,-73.963282
0,0,4,2,0,0,0,6,2019,40.656446,-73.903457
0,0,4,2,0,0,0,6,2019,40.656386,-73.903443
1,3,0,0,0,0,0,4,2019,40.659026,-73.913823
0,2,4,0,0,0,0,6,2019,40.691126,-73.945449
0,4,4,0,0,0,0,8,2019,40.690997,-73.945424
1,1,0,3,0,0,0,5,2019,40.690289,-73.94528
0,0,0,3,0,0,0,3,2019,40.687736,-73.944777
0,3,4,0,0,0,0,7,2019,40.687475,-73.944723
0,0,0,3,0,0,0,3,2019,40.685771,-73.944382
1,1,0,3,0,0,0,5,2019,40.682194,-73.943671
0,8,0,0,0,0,0,8,2019,40.682142,-73.943661
1,3,0,0,0,0,0,4,2019,40.65581,-73.904323
1,3,0,0,0,0,0,4,2019,40.655813,-73.904301
0,0,6,0,0,0,0,6,2019,40.6936,-73.968897
0,1,11,9,0,0,0,21,2019,40.826156,-73.916833
0,1,11,9,0,0,0,21,2019,40.826123,-73.916735
110,6,53,5,1,0,0,175,2019,40.848423,-73.911846
0,18,144,36,0,0,0,198,2019,40.710591,-73.989864
0,3,0,0,0,0,0,7,2019,40.732865,-73.95642
0,0,1,1,0,0,0,18,2019,40.705813,-73.943933
0,0,3,0,0,0,0,3,2019,40.705818,-73.943864
0,0,2,0,0,0,0,2,2019,40.705827,-73.943792
12,48,72,12,0,0,0,144,2019,40.7373,-73.848505
11,46,46,12,0,0,0,115,2019,40.736236,-73.849168
2,6,16,6,0,0,0,30,2019,40.847537,-73.884742
0,34,34,34,0,0,0,102,2019,40.846785,-73.924929
48,73,41,16,0,0,0,178,2019,40.809498,-73.915766
26,125,224,25,0,0,0,400,2019,40.836286,-73.927496
2,5,3,0,0,0,0,31,2019,40.837103,-73.925767
0,3,0,0,0,0,0,7,2019,40.683824,-73.919314
4,7,4,0,0,0,0,50,2019,40.682514,-73.960675
0,6,0,0,0,0,0,6,2019,40.698994,-73.919776
0,4,5,3,0,0,0,12,2019,40.691903,-73.920888
0,24,37,48,0,0,0,109,2019,40.89194,-73.852775
0,0,2,0,0,0,0,2,2019,40.667917,-73.883474
0,3,4,2,0,0,0,9,2019,40.672808,-73.880855
1,5,0,0,0,0,0,6,2019,40.667925,-73.883416
1,5,0,0,0,0,0,6,2019,40.667942,-73.883301
1,4,1,0,0,0,0,6,2019,40.66795,-73.883243
1,5,0,0,0,0,0,6,2019,40.667966,-73.883131
3,3,2,2,0,0,0,10,2019,40.667983,-73.883016
0,1,1,0,0,0,0,6,2019,40.847643,-73.863196
0,0,17,6,0,0,0,23,2019,40.693401,-73.920554
0,0,17,6,0,0,0,23,2019,40.693442,-73.920514
0,2,14,0,0,0,0,16,2019,40.69356,-73.920399
0,0,14,0,0,0,0,14,2019,40.697115,-73.921596
0,0,14,0,0,0,0,14,2019,40.697365,-73.921379
0,0,14,0,0,0,0,14,2019,40.69756,-73.921187
0,4,5,3,0,0,0,12,2019,40.691949,-73.920841
0,6,8,0,0,0,0,14,2019,40.697184,-73.925068
0,2,14,0,0,0,0,16,2019,40.69364,-73.920319
0,7,18,4,0,0,0,29,2019,40.724319,-73.977549
0,1,0,2,0,0,0,3,2019,40.879437,-73.84177
0,0,0,2,0,0,0,2,2019,40.889371,-73.846123
0,1,5,2,0,0,0,8,2019,40.871854,-73.868238
0,1,5,2,0,0,0,8,2019,40.871904,-73.868237
1,5,2,0,0,0,0,8,2019,40.871879,-73.868238
0,0,0,3,0,0,0,3,2019,40.879399,-73.841749
0,0,0,3,0,0,0,3,2019,40.879418,-73.841759
0,0,0,3,0,0,0,3,2019,40.87938,-73.841738
4,4,2,0,0,0,0,10,2019,40.878705,-73.861621
0,0,1,2,0,0,0,3,2019,40.881839,-73.830413
0,0,0,1,2,0,0,3,2019,40.881853,-73.830387
0,0,0,1,2,0,0,3,2019,40.88187,-73.830362
0,0,1,2,0,0,0,3,2019,40.881886,-73.830337
0,0,7,1,0,0,0,8,2019,40.875397,-73.851941
0,1,7,0,0,0,0,8,2019,40.875405,-73.85197
0,1,5,2,0,0,0,8,2019,40.875981,-73.851448
0,1,0,2,0,0,0,3,2019,40.882083,-73.832101
0,1,0,2,0,0,0,3,2019,40.882086,-73.832086
0,1,0,2,0,0,0,3,2019,40.882116,-73.831992
0,0,0,3,0,0,0,3,2019,40.882168,-73.83183
0,1,5,2,0,0,0,8,2019,40.87597,-73.851408
0,0,0,3,0,0,0,3,2019,40.881569,-73.848795
0,0,0,3,0,0,0,3,2019,40.881626,-73.84882
0,0,1,2,0,0,0,3,2019,40.877054,-73.859657
0,0,0,3,0,0,0,3,2019,40.877081,-73.859643
0,1,1,1,0,0,0,3,2019,40.881596,-73.848806
0,0,1,0,2,0,0,3,2019,40.882822,-73.847993
0,0,0,1,2,0,0,3,2019,40.882805,-73.847953
0,0,0,1,2,0,0,3,2019,40.882838,-73.848033
0,1,1,1,0,0,0,3,2019,40.87174,-73.857542
0,1,0,2,0,0,0,3,2019,40.871765,-73.857542
0,1,0,2,0,0,0,3,2019,40.871789,-73.857542
0,1,0,2,0,0,0,3,2019,40.871817,-73.857539
0,1,0,2,0,0,0,3,2019,40.871841,-73.857539
0,0,1,2,0,0,0,3,2019,40.871866,-73.857538
0,0,0,2,0,0,0,2,2019,40.869971,-73.835863
0,0,0,2,0,0,0,2,2019,40.869894,-73.835827
0,0,1,2,0,0,0,3,2019,40.889442,-73.846083
0,0,0,2,0,0,0,2,2019,40.869946,-73.835849
0,0,0,2,0,0,0,2,2019,40.869919,-73.835838
0,0,0,2,0,0,0,2,2019,40.864009,-73.858571
0,0,0,3,0,0,0,3,2019,40.890529,-73.84182
0,0,0,3,0,0,0,3,2019,40.890652,-73.841866
0,0,0,3,0,0,0,3,2019,40.890529,-73.84182
0,0,0,3,0,0,0,3,2019,40.864578,-73.858888
0,0,0,3,0,0,0,3,2019,40.877517,-73.84662
0,0,0,3,0,0,0,3,2019,40.87749,-73.846606
0,0,0,3,0,0,0,3,2019,40.877545,-73.846635
0,0,0,3,0,0,0,3,2019,40.8776,-73.846663
0,1,5,2,0,0,0,8,2019,40.885264,-73.86032
0,0,0,3,0,0,0,3,2019,40.877572,-73.846649
0,0,0,3,0,0,0,3,2019,40.901058,-73.842077
0,0,0,3,0,0,0,3,2019,40.901121,-73.842106
0,0,0,3,0,0,0,3,2019,40.877974,-73.85622
0,1,5,2,0,0,0,8,2019,40.885253,-73.86028
0,0,0,3,0,0,0,3,2019,40.877952,-73.856231
0,0,1,7,0,0,0,8,2019,40.870781,-73.868258
0,0,0,8,0,0,0,8,2019,40.87083,-73.868258
0,0,0,8,0,0,0,8,2019,40.870729,-73.868258
0,0,0,3,0,0,0,3,2019,40.884207,-73.851794
0,0,1,2,0,0,0,3,2019,40.884194,-73.851755
0,0,0,3,0,0,0,3,2019,40.890405,-73.841773
0,0,0,3,0,0,0,3,2019,40.869958,-73.844273
0,0,1,2,0,0,0,3,2019,40.863968,-73.858546
0,0,0,3,0,0,0,3,2019,40.881831,-73.84976
0,0,0,3,0,0,0,3,2019,40.86998,-73.844197
0,0,0,3,0,0,0,3,2019,40.889301,-73.839425
0,0,0,3,0,0,0,3,2019,40.871827,-73.866155
0,1,0,2,0,0,0,3,2019,40.86399,-73.858557
0,0,0,3,0,0,0,3,2019,40.904339,-73.85099
0,1,0,2,0,0,0,3,2019,40.884907,-73.853995
0,1,0,2,0,0,0,3,2019,40.884896,-73.853956
2,7,0,0,0,0,0,9,2019,40.883903,-73.861256
2,7,0,0,0,0,0,9,2019,40.884049,-73.861657
2,2,5,0,0,0,0,9,2019,40.88406,-73.861697
2,2,5,0,0,0,0,9,2019,40.88389,-73.861212
0,1,0,2,0,0,0,3,2019,40.88562,-73.853625
0,1,1,1,0,0,0,3,2019,40.885582,-73.853506
0,0,0,3,0,0,0,3,2019,40.884949,-73.854064
0,0,0,3,0,0,0,3,2019,40.884938,-73.854028
4,3,3,0,0,0,0,10,2019,40.89282,-73.860517
4,1,5,0,0,0,0,10,2019,40.893183,-73.860871
1,7,0,0,0,0,0,8,2019,40.863928,-73.866377
0,4,4,0,0,0,0,8,2019,40.863942,-73.866377
0,0,0,3,0,0,0,3,2019,40.888551,-73.855004
0,0,1,1,0,0,0,2,2019,40.903748,-73.850991
0,0,0,3,0,0,0,3,2019,40.878251,-73.853301
0,0,1,2,0,0,0,3,2019,40.889269,-73.852051
0,0,1,2,0,0,0,3,2019,40.889203,-73.851845
